name,value,label
HLAMGB21XXX,HLAM,Hamilton Lunn Asset Management Limited
HPIAGB21XXX,HPIA,Harmsworth Pension Investment Management
HALOGB21XXX,HALO,Harrison Lovegrove And Co. Limited
HAWLGB21XXX,HAWL,Harris Williams And Co Ltd
HLITGB21XXX,HLIT,Harriett-lever International (trust) Ltd
HARBGB21XXX,HARB,Harpenden Building Society
HAOOGB21XXX,HAOO,Harlow (london) Limited
MAHHGB21001,MAHH,Hargreave Hale Ltd
MAHHGB21XXX,MAHH,Hargreave Hale Ltd
HARLGB21XXX,HARL,Hargreaves Lansdown
HLFMGB21XXX,HLFM,Hargreaves Lansdown
HAPAGB21XXX,HAPA,Harbourvest Partners (u.k.) Limited
HACAGB21XXX,HACA,Hanson Capital Investments Limited
HAFAGB21XXX,HAFA,Hansard Fund Managers Ltd
HAFLGB21XXX,HAFL,Haymarket Financial Llp
HAYLGB21XXX,HAYL,Haywood Securities Uk Limited
HAECGB21XXX,HAEC,Hawthorne Securities Ltd
HAIGGB21XXX,HAIG,Hawksmoor Investment Management Limited
HAPRGB21XXX,HAPR,Hawkpoint Partners Limited
HAVIGB2LXXX,HAVI,Havin Bank Ltd
HHSTGB21XXX,HHST,Havelock Hunter Stockbrokers Limited
HAIMGB21XXX,HAIM,Hathaway Investment Management Limited
HAFCGB21XXX,HAFC,Hasan Financial Corporation Ltd.
FOAMGB21XXX,FOAM,Headstart Advisers Ltd
HIFNGB21XXX,HIFN,Hbos Investment Fund Managers Limited
HBCFGB21XXX,HBCF,Healey And Baker Corporate Finance Limited
HEMLGB21XXX,HEML,Hbk Europe Management Llp
MAKKGB21XXX,MAKK,Hb Markets Plc
HACLGB21XXX,HACL,Hazel Capital Llp
HBEUGB21XXX,HBEU,Hbk Europe Limited
HACTGB21XXX,HACT,Hazel Capital
HEADGB21XXX,HEAD,Henderson Administration Limited
HEIFGB21XXX,HEIF,Henderon Investment Funds Ltd
HEVEGB21XXX,HEVE,Helvea Limited
HEBCGB21XXX,HEBC,Helms Brown And Company
HEACGB21XXX,HEAC,Helix Associates Limited
HEFFGB21XXX,HEFF,Helaba Financial Futures Ltd
HEDLGB21XXX,HEDL,Hedley And Co
HEFRGB21XXX,HEFR,Hedge Fund Marketing Limited
HEDDGB21XXX,HEDD,Heddon M J
HECAGB21XXX,HECA,Hed Capital Ltd
HEWMGB21XXX,HEWM,Heartwood Wealth Management Limited
HBFSGB21XXX,HBFS,Healey Baker Financial Services Ltd
HENOGB21XXX,HENO,Henry Cooke Corporate Finance Ltd.
HETUGB21XXX,HETU,Henderson Touche Utm
HEOOGB21XXX,HEOO,Henderson Rowe
HEIMGB21XXX,HEIM,Henderson Investment Management Limited
HEIUGB21XXX,HEIU,Henderson Investment Funds Limited
HEGNGB21XXX,HEGN,Henderson Global Investors Ltd
HEFNGB21XXX,HEFN,Henderson Fund Management Limited
HEFAGB21XXX,HEFA,Henderson Fund Management Plc
HEPCGB21XXX,HEPC,Henderson Equity Partners Limited
HAIDGB21XXX,HAID,Henderson Alternative Investment Advisor Limited
HENCGB21XXX,HENC,Henderson Crosthwaite Limited
POIMGB21XXX,POIM,Hermes Fund Managers Limited
HLAAGB21XXX,HLAA,Hermes Focus Asset Management Limited
AHPMGB21XXX,AHPM,Hermes Administration Services Limited
HECVGB21XXX,HECV,Heritage Capital Investments Limited
HEIAGB21XXX,HEIA,Herald Investment Management Limited
HEFMGB21XXX,HEFM,Heriot Funds Management
HEGIGB21XXX,HEGI,Heritable Bank Public Limited Company
HEYIGB21XXX,HEYI,Henyep Investment (uk) Limited
HECLGB21XXX,HECL,"Henry Cooke, Lumsden Plc"
HEPAGB21XXX,HEPA,Hewlett-packard Limited
CABWGB21XXX,CABW,Hewitt Bacon And Woodrow Investment Consulting Limited
HEHOGB21XXX,HEHO,Hev (holdings) Ltd
HEAOGB21XXX,HEAO,Hewitt Associates Limited
HEETGB21XXX,HEET,Hess Energy Trading (uk) Limited
AMHTGB21XXX,AMHT,Hess Trading Limited
HIMPGB21XXX,HIMP,Heronbridge Investment Management Llp
HHGIGB21XXX,HHGI,Herzog Heine Geduld International Limited
HIMNGB21XXX,HIMN,Hermes Investment Management Ltd
HRBSGB21XXX,HRBS,Hinckley And Rugby Building Society
HITRGB21XXX,HITR,Hills Independent Traders Limited
HIIMGB21XXX,HIIM,Him Capital Limited
HSAGGB21XXX,HSAG,Hill Samuel Asset Management International Ltd
HILOGB21XXX,HILO,Hill Osborne And Co.
HIIIGB21XXX,HIII,Highclere International Investors
HICMGB21XXX,HICM,Highbridge Capital Management (uk) Ltd
HCNPGB21XXX,HCNP,Higgs Capital Management Llp
HIFXGB2LXXX,HIFX,Hifx Plc
MPPMGB21XXX,MPPM,Hg Pooled Management Limited
IVMGGB21XXX,IVMG,Hg Investment Managers Ltd
HOBPGB21PSE,HOBP,Principle Stock Exchange
HOBPGB21SEB,HOBP,Stock Exchange Business
HOBPGB21XXX,HOBP,Hoodless Brennan Plc
HOBSGB21XXX,HOBS,Holmesdale Building Society
HBNOGB21XXX,HBNO,Holborn Bars Nominees Ltd.
HOIMGB21XXX,HOIM,Hofmann Investment Management (uk) Limited
HPALGB21XXX,HPAL,Holbein Partners Llp
HNIGGB21XXX,HNIG,Hoenig And Co
HCRLGB21XXX,HCRL,Hobart Capital Markets Llp
HCPAGB21XXX,HCPA,Hoegh Capital Partners Limited
HSBCGB3AXXX,HSBC,Hsbc Fund Services
HCMLGB21XXX,HCML,Hobart Capital Markets Limited
HOCRGB21XXX,HOCR,Hobart Capital Markets Limited
HCALGB21XXX,HCAL,Hoare Capital Markets Llp
HICIGB21XXX,HICI,Hinde Capital Limited
MIDTGB21XXX,MIDT,Hsbc Bank Stockbrokers
HSBCGB22XXX,HSBC,Hsbc Asset Management (europe) Ltd
HSACGB21XXX,HSAC,Hsbc Actuaries And Consultants Limited
HOASGB21XXX,HOAS,Horizon Asset Ltd
HOCPGB21XXX,HOCP,Howles And Company Limited
HOTTGB21XXX,HOTT,Hottinger And Co Limited
HOIEGB21XXX,HOIE,Horizon Investment Services Ltd
HOCMGB21XXX,HOCM,Horseman Capital Management Limited
GRGMGB21XXX,GRGM,Hsbc Greenwell
HAFEGB21XXX,HAFE,Hydra Associates Financial Services Ltd
HYLLGB21XXX,HYLL,Hybridan Llp
HVAMGB21XXX,HVAM,Hutchinson Vecchini Asset Management Ltd
HULIGB21XXX,HULI,Hutchinson Lilley Investments
HKHLGB2LXXX,HKHL,Hunting Knightsbridge Holdings Ltd
HUPLGB21XXX,HUPL,Hurley Partners Llp
HUFIGB21XXX,HUFI,Hungry Finance Limited
HULLGB21XXX,HULL,Hull Trading
HUIMGB21XXX,HUIM,Huldt Investment Management Limited
HUAMGB21XXX,HUAM,Hufkens Asset Management And Co Ltd
HRTEGB21XXX,HRTE,Hudson River Trading Europe Ltd
HDAEGB21XXX,HDAE,Hudson Advisors Uk Limited
HUSCGB21XXX,HUSC,Hubwise Securities Limited
CSASGB21XXX,CSAS,Hsbc Specialist Fund Management Limited
HSPEGB21XXX,HSPE,Hsbc Private Equity Ltd
EHYPGB21XXX,EHYP,"Hypothekenbank Frankfurt Ag, London Branch"
HYCMGB21XXX,HYCM,Hydra Capital Management Ltd
CPEFGB21XXX,CPEF,Hsbc Infrastructure Fund Management Limited
MLHBGB22XXX,MLHB,Hsbc Invest Direct
IBJNGB21XXX,IBJN,Ibj Nomura Financial Products Plc
IBPTGB22XXX,IBPT,Ibm Uk Pensions Trust Ltd
IAFSGB21XXX,IAFS,Iaf Securities Limited
PRISGB21XXX,PRIS,Ia Pritchard Stockbrokers Ltd.
IAINGB21XXX,IAIN,Iai International Ltd
PRSOGB21XXX,PRSO,Ia Pritchard Stockborkers Ltd
INXEGB21XXX,INXE,I.g. Index Public Limited Company
ICESGB21XXX,ICES,Ice Securities Limited
IBCMGB21XXX,IBCM,Ibj Capital Management Ltd
HYSUGB21XXX,HYSU,Hythe Securities Limited
HYSRGB21XXX,HYSR,Hyundai Securities (europe) Ltd
ISCIGB21XXX,ISCI,Icci (uk) Ltd.
ICEUGB2LXXX,ICEU,Ice Clear Europe Limited
WCLKGB21XXX,WCLK,Icap Wclk Limited
INEDGB21XXX,INED,Icap Shipping Tanker Derivatives Limited
GALCGB21XXX,GALC,Icap Securities Usa Llc
GBSLGB2LXXX,GBSL,Icap Securities Ltd
GAEUGB21XXX,GAEU,Icap Securities Limited
INCSGB21XXX,INCS,Icap Energy Limited
ICLLGB21XXX,ICLL,Icap Corporates Llc London Branch
IFMEGB21XXX,IFME,Ifg Capital Limited
IFDCGB21XXX,IFDC,Ifdc Limited
IDITGB21XXX,IDIT,Ids International Limited
IDJIGB21XXX,IDJI,Idj Ltd
IDIEGB21XXX,IDIE,Idemitsu International (europe) Public Limited Company
IDAAGB21XXX,IDAA,Idea Bank Ltd
ICCIGB21XXX,ICCI,Icon Capital Limited
IDEAGB21XXX,IDEA,Idealing.com Limited
ICIMGB21XXX,ICIM,Ici Investment Management Limited
ICMCGB21XXX,ICMC,Icma Ltd
IKPAGB21XXX,IKPA,Ikos Partners
ICCPGB21XXX,ICCP,Ici Chemicals And Polymers Limited
IKONGB21XXX,IKON,Ikon Capital Limited
IKBDGB21XXX,IKBD,Ikb Deutsche Industriebank Ag London Branch
INKPGB21XXX,INKP,Ik Investment Partners Limited
IMIAGB21XXX,IMIA,Iimia Plc
IGISGB21XXX,IGIS,Ignis Investment Services Limited
IFXSGB2LXXX,IFXS,Ifx Uk Ltd
IGGRGB2LXXX,IGGR,Ig Group Holdings Plc.
IFXLGB21XXX,IFXL,Ifx Ltd
IMIWGB21XXX,IMIW,Imi Web (uk) Ltd
ICMLGB21XXX,ICML,Imi Capital Markets (uk) Limited
ISLBGB21XXX,ISLB,"Imc Securities B.v., London Branch"
IMCNGB21XXX,IMCN,Imas Corporate Advisors Limited
ILLLGB21XXX,ILLL,Illiquidx Llp
ILLQGB21XXX,ILLQ,Illiquidx Limited
IAMPGB21XXX,IAMP,Ilex Asset Management (uk) Llp
IDPMGB21XXX,IDPM,Independent Portfolio Managers
IKSEGB21XXX,IKSE,Ikos Securities Ltd
INSYGB21XXX,INSY,Independent Strategy Limited
INIGGB21XXX,INIG,Independent Investment Management Ltd
INRTGB21XXX,INRT,Independent Derivative Traders Limited
INNSGB21XXX,INNS,Independent Investor Services Limited
INCPGB21XXX,INCP,Independent Capital Corporation Limited
INXSGB21XXX,INXS,Ind-x Securities Ltd
INUCGB21XXX,INUC,Incavest Securities Limited
IMSEGB21XXX,IMSE,Impivaara Securities Ltd
ICNCGB21XXX,ICNC,Imperial Capital (international) Llp
IMCCGB21XXX,IMCC,Impax Capital Limited
IMAAGB21XXX,IMAA,Impax Asset Management Limited
IPGAGB21XXX,IPGA,Industrial Properties (general Partner) Ltd
IPGPGB21XXX,IPGP,Industrial Properties (general Partner) Ii Ltd
INDAGB21XXX,INDA,Indosuez W.i. Carr Securities (uk) Limited
ICOFGB21XXX,ICOF,Industrial Common-ownership Finance Limited
INCFGB21XXX,INCF,Indosuez Carr Futures Inc.
INCLGB21XXX,INCL,Indosuez Capital Ltd
INOCGB21XXX,INOC,Indocam
INAPGB21XXX,INAP,Indigo Capital Partners Limited
IADLGB21XXX,IADL,Indicus Advisors Llp
INOPGB21XXX,INOP,India Advisory Partners Limited
INGBGB2SXXX,INGB,"Ing Bank N.v., London Branch, Equity Settlements"
BASLGB21XXX,BASL,Ing (london) (no.11) Limited
IFFOGB21XXX,IFFO,Inforalgo It Ltd
INFDGB21XXX,INFD,Infotrend Limited
IFCAGB21XXX,IFCA,Infinium Capital (uk) Limited
ICMPGB21XXX,ICMP,Infinity Capital Markets Llp
INOKGB21XXX,INOK,Infinity Global Markets Ltd.
FNYSGB21XXX,FNYS,Infinity Capital Markets Limited
INHSGB21XXX,INHS,Industrial Technology Securities Ltd
INEOGB2LXXX,INEO,Ineos Holdings Limited
INBDGB21XXX,INBD,Insinger De Beaufort (acd) Limited
IDEBGB21XXX,IDEB,Insinger De Beaufort
CLEMGB21XXX,CLEM,Insight Investment Management Limited
RIANGB21XXX,RIAN,Insight Investment Management (international) Limited
INNVGB21XXX,INNV,Innvotec Limited
IINVGB21XXX,IINV,Insight Investment Management (global) Limited
BEIMGB21XXX,BEIM,Innovation Squared Limited
INDVGB21XXX,INDV,Ing Derivatives (london) Limited
INNFGB21XXX,INNF,Innisfree Limited
IGMEGB21001,IGME,Branch 1
IGMEGB21XXX,IGME,Ingenious Securities Limited
IASMGB21XXX,IASM,Ingenious Asset Management Limited
BAJLGB21XXX,BAJL,Intelli Corporate Finance Limited
INNUGB21XXX,INNU,Integrated Financial Products Ltd
INNAGB21XXX,INNA,Integrated Financial Arrangements Plc
ICDFGB2LXXX,ICDF,Institutional Cash Distributors Limited
INIVGB21XXX,INIV,Instinet Investment Services Limited
THGSGB21XXX,THGS,Instinet Global Services Limited
ISNTGB2LXXX,ISNT,Instinet Europe Limited
ISAAGB21XXX,ISAA,Insparo Asset Management
INNNGB21XXX,INNN,Insinger Finance (uk) Ltd
ICMAGB21XXX,ICMA,International Capital Market Association Ltd.
IAMMGB21XXX,IAMM,International Asset Management Limited
INCGGB21XXX,INCG,Intermediate Capital Group Plc
INPMGB21XXX,INPM,Intermediate Capital Managers Limited
INRIGB21XXX,INRI,Interdin Limited
IEPAGB21XXX,IEPA,Intercontinental Exchange Ltd.
IEBDGB21XXX,IEBD,Intercontinental Energy Brokers (derivatives) Ltd.
XIPEGB21XXX,XIPE,International Petroleum Exchange Limited
INBOGB21XXX,INBO,Intercapital Bonds Limited
ITIRGB21XXX,ITIR,Interactive Investor Trading Limited
IVOSGB21XXX,IVOS,Intelligent Managed Services Limited
ITRLGB21XXX,ITRL,International Rental Leasing Ltd.
INPEGB21XXX,INPE,International Private Equity Limited
INBEGB21XXX,INBE,Intercapital Brokers Ltd
IFFSGB21XXX,IFFS,International Finance Futures Snc
INFKGB21XXX,INFK,International Fund Marketing (uk) Limited
INPSGB21XXX,INPS,International Pacific Securities Limited
IFMTGB21XXX,IFMT,International Financial Markets Trading Limited
IFDSGB31XXX,IFDS,International Financial Data Services Ltd
ICALGB21XXX,ICAL,International Clearing Associates (london) Limited
ISTFGB2LXXX,ISTF,Intesa Soditic Trade Finance Ltd
INROGB21XXX,INRO,Intersolve Limited
BCITGB2LXXX,BCIT,Intesa Sanpaolo Spa London (formerly Banca Intesa S.p.a. London
INSLGB21XXX,INSL,International Specialists (uk) Ltd
INVGGB21XXX,INVG,Interregnum Venture Marketing Ltd
IVAGGB21XXX,IVAG,Investec Asset Management Us Ltd
INUAGB21XXX,INUA,Investec Fund Managers Limited
IVANGB21XXX,IVAN,Investec Asset Management Ltd
INECGB21XXX,INEC,Investcorp Securities Limited
INNRGB21XXX,INNR,Investcorp International Ltd
IVLIGB21XXX,IVLI,Invesco Life Ltd
IVAAGB21XXX,IVAA,Invesco Gt Asset Management Plc
IGIFGB21XXX,IGIF,Invesco Global Investment Funds Limited
INVOGBL1XXX,INVO,Invesco Fund Managers Limited
INFVGB21XXX,INFV,Invesco Financial Services Limited
INVOGB2LXXX,INVO,Invesco Asset Management Ltd.
ISYSGB2LXXX,ISYS,Invensys Plc
ITANGB21XXX,ITAN,Intrinsic Asset Management Ltd
IGLUGB2LXXX,IGLU,Intl Global Currencies Ltd.
ITFRGB21XXX,ITFR,Intl Fcstone (europe) Ltd
INSVGB21XXX,INSV,Investec Services Uk Limited
INMLGB21XXX,INML,Investment Manager Selection Ltd
IFUDGB21XXX,IFUD,Investment Funds Direct Ltd
IVENGB21XXX,IVEN,Investment Banking Limited
TWINGB21XXX,TWIN,Investindustrial Advisors Limited
INPCGB21XXX,INPC,Investment And Portfolio Consultants Limited
CSHPGB21GSY,CSHP,Investec Wealth And Investment Limited
CSHPGB21TSY,CSHP,Investec Wealth And Investment Limited
CSHPGB2LXXX,CSHP,Investec Wealth And Investment Limited
IVIMGB21XXX,IVIM,Investec Investment Management Ltd
IINSGB21XXX,IINS,Investin Securities Ltd.
INGGGB21XXX,INGG,Investec Management Ltd
IIMIGB21XXX,IIMI,Investec Investment Managers International Ltd
IOCFGB21XXX,IOCF,Ionian Corporate Finance Limited
IPPRGB21XXX,IPPR,Ipef Partners Ltd
IOARGB21XXX,IOAR,Ion Asset Architecture Uk
INVIGB21XXX,INVI,Invik Ltd.
INPRGB21XXX,INPR,"Investors Partnership Research Ltd, The"
ITGEGB21XXX,ITGE,Investment Technology Group Europe Ltd
INRSGB21XXX,INRS,Investment Trust Limited
INRVGB21XXX,INRV,Investment Services Uk Limited
INRCGB21XXX,INRC,Investment Research Of Cambridge Limited
JENKGB21XXX,JENK,J P Jenkins Limited
IPCLGB21XXX,IPCL,Ips Capital Llp
JHIMGB21XXX,JHIM,J O Hambro Investment Management
HACMGB21XXX,HACM,J O Hambro Capital Management Limited
COELGB21XXX,COEL,J M Corlett
FASUGB21XXX,FASU,J D Farrods Securities Limited
HMDCGB21XXX,HMDC,J O Hambro Magan And Company Ltd.
IVCLGB21XXX,IVCL,Ivaldi Capital Llp
ISCLGB21XXX,ISCL,Ism Capital Llp
ISSGGB2LXXX,ISSG,Iss Europe Limited Finance Department
IVTRGB21XXX,IVTR,"Iveagh Trustees Ltd, The"
IXCIGB21XXX,IXCI,Ixis Corporate And Investment Bank
ITVPGB22XXX,ITVP,Itv Plc
CPIAGB21XXX,CPIA,Iv Capital Limited
IISCGB21XXX,IISC,Isc Institutional Service Center Limited
FIIPGB21XXX,FIIP,Isis Equity Partners Plc
ISLOGB21XXX,ISLO,Islington Options Limited
ISCMGB21XXX,ISCM,Isis Capital Management Limited
PHVNGB21XXX,PHVN,Irrfc
IPBOGB21XXX,IPBO,Ipswich Building Society
CAZEGB21ASI,CAZE,Foreign Branch
CAZEGB21JPM,CAZE,Offshore Portfolio Management
CAZEGB21XXX,CAZE,J.p. Morgan Cazenove Limited
CHIVGB21XXX,CHIV,"J.p. Morgan Plc, (formerly Chase Manhattan Plc) London"
RFLCGB2SKEY,RFLC,Test Key And Bke Administration
CHASGB5LXXX,CHAS,J.p. Morgan Energy Europe Ltd.
BEARGB21XXX,BEAR,J.p. Morgan Markets Limited
JPMMGB2LXXX,JPMM,J.p. Morgan Markets Limited
MOGAGB21XXX,MOGA,J P Morgan Plc
MCORGB21XXX,MCOR,J.p. Morgan Corporation Plc
FNNNGB21XXX,FNNN,J.m. Finn And Co.ltd
JPMIGB21XXX,JPMI,J P Morgan Investment Management Inc
MOPEGB21XXX,MOPE,J P Morgan Partners Europe Limited
MOFUGB21XXX,MOFU,J P Morgan Funding Corp.
JABSGB21XXX,JABS,James Brearley And Sons Limited
JIFCGB21XXX,JIFC,Jaffe International Finance Company Limited
JAINGB21XXX,JAIN,Jafco Investment (uk) Ltd
JAFNGB21XXX,JAFN,Jade Absolute Fund Managers Limited
JAFMGB21XXX,JAFM,Jacobson Fund Managers Limited
JPMSGB2LBUL,JPMS,Precious Metal Business
JPMSGB2LJPB,JPMS,Jpmorgan Prime Brokerage
MOWHGB21XXX,MOWH,J.p. Morgan Whitefriars (uk
CHMTGB21XXX,CHMT,J.p. Morgan Trustee And Depositary Company Limited
FPFMGB21XXX,FPFM,J.p. Morgan Private Fund Management Limited
JCIMGB21XXX,JCIM,James Capel Investment Management
JAMSGB21XXX,JAMS,James Sharp And Co
JAFIGB21XXX,JAFI,James Finlay Corporation Limited
JAMCGB21XXX,JAMC,James Capel (jcmm) And Co. Ltd.
JCASGB21XXX,JCAS,James Caird Asset Management
JENKGB31XXX,JENK,Jenkins Nominees Ltd
JCEOGB21XXX,JCEO,James Capel (jceo) And Co. Ltd.
RASAGB21XXX,RASA,Jc Rathbone Associates Limited
JESEGB21XXX,JESE,Jendens Securities Limited
JEIMGB21XXX,JEIM,Jefferies Investment Management
JEFFGB2XXXX,JEFF,Jefferies International Ltd
BCHLGB22XXX,BCHL,Jefferies Bache Limited
DRAXGB2LXXX,DRAX,Jb Drax Honore (uk) Limited
DRAHGB21XXX,DRAH,Jb Drax Honore
JMETGB21XXX,JMET,Jarman And Mana'a Exchange And Trading (uk) Ltd.
JAIMGB21XXX,JAIM,Jarvis Investment Management Plc
JAIAGB21XXX,JAIA,Jarvis Investment Management Ltd
JAITGB21XXX,JAIT,Janus Capital International Limited
JASFGB21XXX,JASF,Jane Street Financial Limited
JAHUGB21XXX,JAHU,Jane Hurt
JOSOGB21XXX,JOSO,John Siddall And Son Ltd.
JOEPGB21XXX,JOEP,John East And Partners Limited
JMASGB21XXX,JMAS,John Morrell Advisory Services Limited
JLBSGB21XXX,JLBS,Jlt Benefit Solutions Limited
XJWYGB21XXX,XJWY,Jiway Exchange Ltd
JOLOGB21XXX,JOLO,John A Lowes
JLFIGB21XXX,JLFI,Jlw Finance Limited
IVMLGB21XXX,IVML,Jk Investment Management Llp
JEMRGB21XXX,JEMR,Jesus J Mora Del Rio
JEASGB21XXX,JEAS,Jevington Associates Limited
TRERGB21XXX,TRER,Jermyn Capital Partners Plc
MOLSGB21XXX,MOLS,Jpmorgan Life Limited
SPELGB21XXX,SPEL,Jpmorgan Equity Plan Managers Limited
VEREGB21XXX,VERE,Jp Vernes Limited
MOSEGB21XXX,MOSE,Jp Morgan Sterling Securities Ltd.
MOSUGB21XXX,MOSU,Jp Morgan Securities Inc.
JMATGB2LXXX,JMAT,Johnson Matthey Plc
JLLCGB21XXX,JLLC,Jones Lang Lasalle Corporate Finance Ltd
JOFSGB21XXX,JOFS,Johnson Fry Securities Ltd.
JOWAGB21XXX,JOWA,John Woods And Associates Limited
KAFEGB21XXX,KAFE,Kappa Financial Services Limited
KANTGB2LXXX,KANT,Kantox Limited
NKKEGB21XXX,NKKE,Kankaku (europe) Limited
KAMIGB21XXX,KAMI,Kamo Investments Limited
KHOPGB21XXX,KHOP,K And H Options Ltd.
JUTMGB21XXX,JUTM,Jupiter Unit Trust Managers Limited
JWPAGB21XXX,JWPA,"Jwmp (uk), Ltd."
KAIMGB21XXX,KAIM,Kairos Investment Management Ltd
JTRNGB21XXX,JTRN,"Jump Trading International, Ltd"
JBIMGB21XXX,JBIM,London Branch
JUBIGB21XXX,JUBI,Julius Baer International Limited
SESRGB21XXX,SESR,Js Securities Uk Limited
NITEGB21888,NITE,Kcg Europe Limited
KBIFGB21XXX,KBIF,Kbl Investment Funds Limited
BRCNGB21XXX,BRCN,Kazimir Partners (uk) Limited
KAPMGB21XXX,KAPM,Kauders Portfolio Management
KANCGB21XXX,KANC,Katalyst Net Acceleration Limited
KAEEGB21XXX,KAEE,Kas Securities Ltd.
KASCGB21XXX,KASC,Kas Clearing London Limited
KCAGGB21XXX,KCAG,Kas Clearing Agent (kasc) Limited
CAOIGB21XXX,CAOI,Kerford Investments (uk) Limited
KCMLGB21XXX,KCML,Kepler Capital Markets London
KECPGB21XXX,KECP,Kennet Capital Limited
KEIMGB21XXX,KEIM,Kemper Investment Management Limited
KBRLGB21XXX,KBRL,Keith Bayley Rogers-co Limited
KEBRGB21XXX,KEBR,Keith Bayley Rogers And Co.
KECMGB21XXX,KECM,Kempen Capital Management (uk) Limited
KEINGB21XXX,KEIN,Kelton International Limited
KEBWGB21MMK,KEBW,Market Making
KEBWGB21XXX,KEBW,"Keefe, Bruyette And Woods Limited"
KEDLGB21XXX,KEDL,Kedleston Stockbrokers Limited
KEBIGB21XXX,KEBI,Keb International Limited
KCKCGB21XXX,KCKC,Kcm En Kcm (uk
CAIRGB21XXX,CAIR,Kg Capital Investment Service Limited
KFCFGB21XXX,KFCF,Kf Corporate Finance Limited
FIPVGB21XXX,FIPV,Keydata Investment Services Limited
KEAMGB21XXX,KEAM,Key Asset Management (uk) Limited
KESTGB21XXX,KEST,Ketton Securities Limited
KESRGB21XXX,KESR,Kerry Securities (uk) Ltd
KEPLGB21XXX,KEPL,Kestrel Partners Llp
KECNGB21XXX,KECN,Kerr And Company
KSFSGB21XXX,KSFS,King Sturge Financial Services Limited
KNGGGB21XXX,KNGG,King Street (europe) Llp
KSHAGB21XXX,KSHA,King And Shaxson Limited
KISCGB21XXX,KISC,King And Shaxson Capital Ltd.
KSBBGB21XXX,KSBB,King And Shaxson Bond Brokers Ltd
SLAAGB21XXX,SLAA,King And Shaxson Asset Management Limited
KESLGB21XXX,KESL,Kim Eng Securities (london) Limited
KIPLGB21XXX,KIPL,Kiltearn Partners Llp
KILPGB21XXX,KILP,Killik And Co Llp
KILIGB21111,KILI,Head Office
KILIGB21XXX,KILI,Killik And Co.
KIINGB21XXX,KIIN,Kilda Investments Limited
KIMNGB21XXX,KIMN,Kicap Management Limited
KNSLGB21XXX,KNSL,Kng Securities Llp
KLCOGB21XXX,KLCO,Klesch And Company Limited
KBUTGB21XXX,KBUT,Kleinwort Benson Unit Trusts Limited
KLBTGB21XXX,KLBT,Kleinwort Benson Trustees Limited
KLBGGB21XXX,KLBG,Kleinwort Benson Gilts Limited
MGCFGB21XXX,MGCF,Kinmont Limited
KIPPGB21XXX,KIPP,Kingfisher Property Partnerships Limited
KNGDGB21XXX,KNGD,Kingdom Bank Ltd
KRCOGB21XXX,KRCO,Kreis Consulting Limited
KPAMGB21XXX,KPAM,Kpam Limited
KOMHGB21XXX,KOMH,Kotak Mahindra (uk) Limited
KSFMGB21XXX,KSFM,Korea Schroder Fund Management Ltd
DOSUGB21XXX,DOSU,Korea Investment And Securities Europe Ltd
KOVFGB21XXX,KOVF,Komatsu Overseas Finance Plc
KORDGB21XXX,KORD,Korda And Co Ltd
KOEUGB21XXX,KOEU,Kokusai Europe Ltd.
KDIMGB21XXX,KDIM,Knox D'arcy Investment Management Limited
NITEGB2L555,NITE,Knight Equity Markets International
EDMRGB21XXX,EDMR,L.c.f. Edmond De Rothschild Securities Ltd.
KYTEGB21XXX,KYTE,Kyte Group Nominees Limited
KFIIGB21XXX,KFII,Korea First Investment Ltd.
KYCMGB21XXX,KYCM,Kyte Capital Management Limited
KUTJGB21XXX,KUTJ,Kurt Tofte Jensen
KYTGGB21XXX,KYTG,Kyte Group Limited
KYBRGB21XXX,KYBR,Kyte Broking Limited
KFMLGB21XXX,KFML,Kyte Capital Advisors Llp
KPIMGB21XXX,KPIM,Kvaerner Pensions Investment Management Ltd
INPTGB21XXX,INPT,Kroll Talbot Hughes Limited
JLRXGB22XXX,JLRX,Land Rover
LAEAGB21XXX,LAEA,Lambert Energy Advisory Limited
LIMLGB21XXX,LIML,Lancaster Investment Management Llp
LACPGB21XXX,LACP,Lakeshore Capital Limited
LAAMGB21XXX,LAAM,Lake Asset Management Limited
BCIGGB21XXX,BCIG,Lafarge Investment Management Limited
FAINGB21XXX,FAIN,La Fayette Investment Management (uk) Limited
INNTGB21XXX,INNT,La Investments Limited
LGSIGB21XXX,LGSI,L.g. Securities International Ltd.
LATIGB21XXX,LATI,Latinvest Securities
LAROGB21XXX,LARO,Latin American Research Company Ltd
LAIPGB21XXX,LAIP,Latin American Investment Partners Limited
LAUKGB21XXX,LAUK,Laurence Keen Limited
SAVAGB21XXX,SAVA,Lasalle Investment Management
LANEGB21XXX,LANE,Larpent Newton And Company Limited
LAPEGB21XXX,LAPE,"Landmark Partners Europe, Llc"
LATGGB21XXX,LATG,Larocque Trading Group Uk Limited
LAPAGB21XXX,LAPA,Lansdowne Partners Limited
LACAGB21XXX,LACA,Lansdowne Capital Limited
LAFVGB21XXX,LAFV,Langbourn Financial Services Ltd
LAUTGB21XXX,LAUT,Lazard Utm Ltd.
LAMRGB21XXX,LAMR,Lazard Money Broking Limited
LARRGB21XXX,LARR,Lazard Freres And Co Ltd.
LAFMGB21XXX,LAFM,Lazard Fund Managers Limited
LAZLGB21XXX,LAZL,Lazard And Co Limited
LAWHGB21XXX,LAWH,Lawshare Limited
